source_file,source_row,source_kind,name,score,matched_keywords,summary
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1660,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5D_error_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5D_error_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5D_error_ function_line 11929
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1655,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5D_formatSheet_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5D_formatSheet_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5D_formatSheet_ function_line 11889
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1657,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5D_getOrCreate_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5D_getOrCreate_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5D_getOrCreate_ function_line 11915
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1659,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5D_log_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5D_log_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5D_log_ function_line 11923
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1658,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5D_makeRunId_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5D_makeRunId_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5D_makeRunId_ function_line 11919
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1653,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5D_normHeader_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5D_normHeader_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5D_normHeader_ function_line 11874
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1656,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5D_openSheet_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5D_openSheet_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5D_openSheet_ function_line 11902
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1647,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5D_readP5C2Gate_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5D_readP5C2Gate_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5D_readP5C2Gate_ function_line 11762
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1649,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5D_readQueueVariants_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5D_readQueueVariants_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5D_readQueueVariants_ function_line 1180
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1648,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5D_readRuntime_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5D_readRuntime_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5D_readRuntime_ function_line 11785
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1652,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5D_readTable_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5D_readTable_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5D_readTable_ function_line 11849
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1654,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5D_writeTable_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5D_writeTable_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5D_writeTable_ function_line 11878
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1664,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5E_BuildCleanupReadinessDashboardSafe,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5E_BuildCleanupReadinessDashboardSafe | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5E_BuildCleanupReadiness
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1666,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5E_OpenCleanupReadinessAudit,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5E_OpenCleanupReadinessAudit | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5E_OpenCleanupReadinessAudit func
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1665,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5E_OpenCleanupReadinessDashboard,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5E_OpenCleanupReadinessDashboard | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5E_OpenCleanupReadinessDashbo
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1663,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5E_Run,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5E_Run | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5E_Run function_line 11980
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1662,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5E_Status,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5E_Status | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5E_Status function_line 11962
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1667,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5E_assess_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5E_assess_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5E_assess_ function_line 12040
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1670,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5E_buildAuditRows_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5E_buildAuditRows_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5E_buildAuditRows_ function_line 12144
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1669,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5E_buildDashboardRows_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5E_buildDashboardRows_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5E_buildDashboardRows_ function_line 12
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1678,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5E_errorCode_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5E_errorCode_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5E_errorCode_ function_line 12227
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1677,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5E_error_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5E_error_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5E_error_ function_line 12211
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1672,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5E_formatSheet_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5E_formatSheet_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5E_formatSheet_ function_line 12171
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1674,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5E_getOrCreate_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5E_getOrCreate_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5E_getOrCreate_ function_line 12197
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1676,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5E_log_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5E_log_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5E_log_ function_line 12205
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1675,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5E_makeRunId_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5E_makeRunId_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5E_makeRunId_ function_line 12201
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1673,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5E_openSheet_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5E_openSheet_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5E_openSheet_ function_line 12184
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1668,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5E_readP5DReadiness_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5E_readP5DReadiness_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5E_readP5DReadiness_ function_line 12105
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1671,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5E_writeTable_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5E_writeTable_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5E_writeTable_ function_line 12160
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1708,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5F1_OpenFoundationClosureGate,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5F1_OpenFoundationClosureGate | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5F1_OpenFoundationClosureGate fu
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1709,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5F1_OpenFoundationClosureHandoff,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5F1_OpenFoundationClosureHandoff | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5F1_OpenFoundationClosureHand
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1707,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5F1_Run,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5F1_Run | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5F1_Run function_line 12652
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1714,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5F1_RuntimeDiagnostic,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5F1_RuntimeDiagnostic | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5F1_RuntimeDiagnostic function_line 1268
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1706,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5F1_Status,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5F1_Status | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5F1_Status function_line 12649
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1712,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5F2_OpenFoundationClosureGate,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5F2_OpenFoundationClosureGate | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5F2_OpenFoundationClosureGate fu
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1713,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5F2_OpenFoundationClosureHandoff,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5F2_OpenFoundationClosureHandoff | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5F2_OpenFoundationClosureHand
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1711,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5F2_Run,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5F2_Run | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5F2_Run function_line 12668
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1710,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5F2_Status,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5F2_Status | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5F2_Status function_line 12664
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1717,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5F3_OpenFoundationClosureGate,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5F3_OpenFoundationClosureGate | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5F3_OpenFoundationClosureGate fu
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1718,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5F3_OpenFoundationClosureHandoff,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5F3_OpenFoundationClosureHandoff | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5F3_OpenFoundationClosureHand
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1716,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5F3_Run,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5F3_Run | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5F3_Run function_line 12743
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1715,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5F3_Status,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5F3_Status | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5F3_Status function_line 12724
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1719,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5F3_assess_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5F3_assess_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5F3_assess_ function_line 12799
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1720,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5F3_buildGateRows_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5F3_buildGateRows_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5F3_buildGateRows_ function_line 12874
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1721,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5F3_buildHandoffRows_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5F3_buildHandoffRows_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5F3_buildHandoffRows_ function_line 1288
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1725,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5F3_countPromptLibraryVariants_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5F3_countPromptLibraryVariants_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5F3_countPromptLibraryVariants
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1732,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5F3_countRows_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5F3_countRows_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5F3_countRows_ function_line 13056
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1742,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5F3_errorCode_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5F3_errorCode_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5F3_errorCode_ function_line 13124
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1741,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5F3_error_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5F3_error_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5F3_error_ function_line 13112
P165_R3_PROMPT_ENGINE_RECOVERY.csv,1734,PROMPT_ENGINE_OR_PROMPT_SOURCE,MVPQAIC_P5F3_extractFirstInt_,150,prompt|gpt,record_type=FUNCTION_INDEX | script_file_name=mvpqaic_23_gpt_response_intake_core.js | module_family=QAIC_BRIDGE | function_name=MVPQAIC_P5F3_extractFirstInt_ | function_visibility=PUBLIC | functional_role=PROMPT_OR_AI | migration_priority=P0 | evidence_text=QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P5F3_extractFirstInt_ function_line 13066
